days_dormant,incoming_amount_thb,outflow_ratio_24h,dwell_time_mins,label,account_id
6,17648.64,0.12,1424.1,Normal,ACC003445
25,5066.88,0.235,984.3,Normal,ACC002083
606,20945.51,0.51,1684.3,Legitimate_Awakening,ACC009180
8,16929.42,0.252,686.9,Normal,ACC001977
25,12101.65,0.11,646.1,Normal,ACC008823
20,14280.64,0.582,577.4,Normal,ACC007634
18,9557.28,0.509,1078.6,Normal,ACC006095
28,16859.42,0.387,1383.8,Normal,ACC008422
9,16673.74,0.464,318.2,Normal,ACC007415
5,1573.04,0.321,453.8,Normal,ACC007555
18,16779.13,0.369,126.0,Normal,ACC006871
394,410818.1,0.957,3.0,Dormant_Mule,ACC009979
539,41389.58,0.308,843.3,Legitimate_Awakening,ACC009501
1,17954.57,0.43,575.1,Normal,ACC002840
6,13916.6,0.26,452.9,Normal,ACC002409
12,1067.21,0.565,1372.8,Normal,ACC005837
11,1079.31,0.284,415.4,Normal,ACC005278
4,11427.52,0.184,324.3,Normal,ACC008570
8,5631.45,0.437,355.1,Normal,ACC006102
21,7206.59,0.353,201.2,Normal,ACC006857
11,10977.55,0.562,907.2,Normal,ACC004874
911,464848.98,0.951,18.9,Dormant_Mule,ACC009973
23,3170.85,0.353,287.0,Normal,ACC002489
16,7109.42,0.498,222.3,Normal,ACC001480
6,19727.02,0.477,616.7,Normal,ACC000127
18,8316.83,0.516,1006.6,Normal,ACC005911
7,7419.79,0.312,404.3,Normal,ACC000884
16,6589.31,0.235,1309.8,Normal,ACC005628
15,3710.23,0.174,722.3,Normal,ACC002671
17,14538.94,0.545,1426.6,Normal,ACC007912
4,11444.91,0.485,771.8,Normal,ACC000027
27,13567.1,0.345,697.0,Normal,ACC006880
286,21248.83,0.639,2723.4,Legitimate_Awakening,ACC009605
0,3421.42,0.322,353.5,Normal,ACC004487
25,16631.06,0.309,351.9,Normal,ACC008462
6,9533.5,0.145,1435.5,Normal,ACC005053
9,12927.74,0.109,539.1,Normal,ACC007672
24,1329.6,0.165,260.1,Normal,ACC006834
13,8632.45,0.275,1253.6,Normal,ACC002926
13,16876.5,0.164,1176.3,Normal,ACC001164
16,13128.27,0.549,714.3,Normal,ACC005600
18,5143.38,0.312,139.3,Normal,ACC004508
11,15836.86,0.222,523.8,Normal,ACC001647
3,3708.98,0.352,773.0,Normal,ACC005442
14,10115.62,0.491,1037.0,Normal,ACC006699
8,12445.18,0.537,1075.6,Normal,ACC000666
10,2330.36,0.174,224.1,Normal,ACC005495
2,10777.27,0.145,731.5,Normal,ACC007367
17,16452.85,0.191,194.2,Normal,ACC006636
15,19433.34,0.283,926.5,Normal,ACC004378
22,12651.86,0.137,784.9,Normal,ACC002002
10,12743.34,0.283,826.7,Normal,ACC001926
23,9393.94,0.299,548.6,Normal,ACC002032
29,19598.7,0.248,1269.6,Normal,ACC003375
11,7826.06,0.384,1048.3,Normal,ACC008488
10,16502.23,0.164,1437.2,Normal,ACC002916
21,16437.24,0.426,679.6,Normal,ACC005723
27,19262.36,0.287,497.1,Normal,ACC000132
380,295735.47,0.979,11.9,Dormant_Mule,ACC009929
16,9154.35,0.223,1016.5,Normal,ACC003388
7,10699.87,0.258,759.1,Normal,ACC007997
15,10837.93,0.551,959.7,Normal,ACC005717
6,1006.24,0.145,498.2,Normal,ACC003870
17,8561.29,0.464,362.9,Normal,ACC008186
445,46453.68,0.341,984.7,Legitimate_Awakening,ACC009037
29,8354.32,0.394,237.8,Normal,ACC002088
463,18750.73,0.331,1800.3,Legitimate_Awakening,ACC009463
1,14064.64,0.572,537.8,Normal,ACC005930
13,15036.32,0.417,1139.7,Normal,ACC003422
16,2769.14,0.509,622.4,Normal,ACC000473
4,9341.62,0.595,192.3,Normal,ACC001919
17,17813.26,0.151,1102.2,Normal,ACC002276
13,18491.15,0.128,158.9,Normal,ACC002654
8,13204.04,0.23,212.1,Normal,ACC003019
23,18037.5,0.179,1327.1,Normal,ACC006321
2,9043.39,0.279,867.4,Normal,ACC004373
13,18339.86,0.285,140.4,Normal,ACC000069
24,17858.18,0.261,1326.4,Normal,ACC006654
15,9256.18,0.176,1014.9,Normal,ACC008764
12,13325.36,0.322,503.7,Normal,ACC007081
13,13057.96,0.597,135.9,Normal,ACC004160
0,16567.71,0.539,1020.1,Normal,ACC003506
11,4526.2,0.214,131.9,Normal,ACC007156
24,6291.4,0.28,1425.3,Normal,ACC003542
20,10583.8,0.554,1181.8,Normal,ACC002014
0,3207.08,0.101,274.0,Normal,ACC000201
16,19007.69,0.356,243.6,Normal,ACC000703
8,15148.99,0.241,409.2,Normal,ACC005530
11,7977.53,0.257,622.4,Normal,ACC003221
18,702.09,0.418,639.9,Normal,ACC003178
19,12082.19,0.537,661.3,Normal,ACC006810
15,16694.3,0.174,842.9,Normal,ACC005914
23,17612.14,0.152,628.0,Normal,ACC004235
22,10360.48,0.116,973.9,Normal,ACC003822
5,16679.97,0.203,134.5,Normal,ACC000267
29,1147.46,0.139,643.9,Normal,ACC000365
21,19157.6,0.35,691.2,Normal,ACC000749
14,4603.2,0.361,1336.2,Normal,ACC003590
12,8608.05,0.46,609.9,Normal,ACC000752
408,49091.63,0.424,2154.3,Legitimate_Awakening,ACC009747
9,15858.22,0.114,195.1,Normal,ACC004974
6,12136.08,0.459,1410.8,Normal,ACC006501
27,1019.58,0.428,224.0,Normal,ACC007588
22,5647.19,0.283,183.8,Normal,ACC006545
16,18172.18,0.565,1301.9,Normal,ACC004962
5,5508.19,0.146,253.2,Normal,ACC001752
27,8134.23,0.273,407.8,Normal,ACC006209
19,6582.28,0.161,266.7,Normal,ACC001137
6,5518.69,0.463,1053.0,Normal,ACC006547
237,35708.33,0.566,741.8,Legitimate_Awakening,ACC009046
29,4730.39,0.131,325.8,Normal,ACC003136
1,6182.34,0.525,725.2,Normal,ACC004489
18,16097.24,0.364,926.7,Normal,ACC007778
12,13884.26,0.206,1252.0,Normal,ACC003246
14,11488.96,0.174,1029.3,Normal,ACC008326
17,19296.85,0.58,1106.1,Normal,ACC007353
6,2632.44,0.299,564.6,Normal,ACC002120
9,4368.26,0.581,795.1,Normal,ACC002587
21,11598.91,0.359,983.9,Normal,ACC003926
2,4876.59,0.212,828.8,Normal,ACC000315
14,19457.57,0.408,336.9,Normal,ACC005981
8,18336.45,0.371,784.2,Normal,ACC006453
12,3749.48,0.507,576.5,Normal,ACC007071
634,55349.17,0.427,1792.0,Legitimate_Awakening,ACC008982
25,19927.11,0.215,841.9,Normal,ACC000880
19,5304.24,0.297,1022.0,Normal,ACC004201
23,1572.95,0.217,370.2,Normal,ACC008535
13,3594.21,0.241,525.2,Normal,ACC006038
16,13178.26,0.282,860.1,Normal,ACC000292
9,10127.52,0.542,222.8,Normal,ACC005702
24,19265.59,0.359,216.2,Normal,ACC001700
28,11136.75,0.517,829.7,Normal,ACC004738
14,5861.9,0.169,278.1,Normal,ACC003362
21,14387.22,0.567,1428.9,Normal,ACC006711
22,2587.61,0.32,1083.2,Normal,ACC001062
4,19803.94,0.438,1309.1,Normal,ACC004584
3,15924.12,0.306,780.5,Normal,ACC008270
464,19991.58,0.58,464.3,Legitimate_Awakening,ACC009155
0,12863.01,0.282,1245.1,Normal,ACC003037
311,42822.53,0.454,2011.8,Legitimate_Awakening,ACC009007
18,16887.05,0.161,403.8,Normal,ACC003796
562,22563.29,0.409,1982.3,Legitimate_Awakening,ACC008988
24,4396.51,0.506,327.5,Normal,ACC004471
696,25086.84,0.312,1514.8,Legitimate_Awakening,ACC008934
4,10903.48,0.491,1051.1,Normal,ACC000398
9,19955.18,0.588,1395.6,Normal,ACC005284
0,6072.29,0.316,1024.8,Normal,ACC000855
9,8284.06,0.518,882.8,Normal,ACC008472
201,31766.33,0.305,1350.0,Legitimate_Awakening,ACC009559
25,14500.44,0.548,1140.6,Normal,ACC008545
1,6549.81,0.14,707.5,Normal,ACC006644
1,17285.41,0.417,404.2,Normal,ACC006493
9,18341.13,0.185,1199.0,Normal,ACC002512
0,19400.36,0.404,647.2,Normal,ACC002944
24,12810.42,0.452,577.6,Normal,ACC008379
27,8658.19,0.564,1322.2,Normal,ACC003292
23,7052.12,0.349,1047.3,Normal,ACC007419
29,19897.57,0.386,743.8,Normal,ACC003876
13,3803.74,0.418,1406.7,Normal,ACC001861
22,16681.86,0.597,685.8,Normal,ACC007584
21,12068.14,0.369,995.2,Normal,ACC004056
665,21621.04,0.579,1762.4,Legitimate_Awakening,ACC009674
3,15284.58,0.415,955.3,Normal,ACC007644
12,2888.39,0.367,1280.9,Normal,ACC002016
1,9951.58,0.183,1368.3,Normal,ACC000581
25,3285.15,0.128,946.0,Normal,ACC004503
19,4205.46,0.413,1428.4,Normal,ACC007333
10,4066.41,0.384,617.7,Normal,ACC001692
694,54980.12,0.322,1920.6,Legitimate_Awakening,ACC009617
28,5143.43,0.569,345.8,Normal,ACC001908
8,4135.55,0.49,582.2,Normal,ACC000311
8,10007.64,0.117,202.7,Normal,ACC000569
6,901.96,0.354,983.6,Normal,ACC008296
10,5416.81,0.345,219.7,Normal,ACC001821
25,5279.35,0.262,1075.4,Normal,ACC007835
6,2718.37,0.169,516.0,Normal,ACC003191
3,4125.2,0.344,1153.8,Normal,ACC008234
7,10149.3,0.117,1005.1,Normal,ACC007709
2,3631.76,0.27,547.7,Normal,ACC002371
24,4003.2,0.389,1384.5,Normal,ACC001944
25,1970.54,0.225,1003.5,Normal,ACC001850
249,33221.9,0.609,664.8,Legitimate_Awakening,ACC009636
25,10047.88,0.478,814.3,Normal,ACC007522
17,18017.28,0.259,1390.6,Normal,ACC006259
365,47298.16,0.654,1744.1,Legitimate_Awakening,ACC009199
18,18531.47,0.515,482.4,Normal,ACC007661
24,17489.74,0.427,502.4,Normal,ACC008828
17,9769.53,0.476,618.5,Normal,ACC004292
19,14582.68,0.527,631.1,Normal,ACC006307
3,13191.15,0.158,828.1,Normal,ACC002108
3,16915.75,0.225,312.1,Normal,ACC008453
8,6685.32,0.534,615.9,Normal,ACC000419
9,19583.24,0.222,925.0,Normal,ACC007532
28,11394.29,0.525,1434.7,Normal,ACC003735
21,11333.22,0.246,671.0,Normal,ACC001353
227,40476.64,0.638,2849.3,Legitimate_Awakening,ACC009050
15,4835.95,0.158,323.5,Normal,ACC005570
17,2559.53,0.466,543.7,Normal,ACC004976
18,7303.73,0.405,858.4,Normal,ACC007285
0,6626.16,0.579,164.1,Normal,ACC001606
18,19288.34,0.384,1138.2,Normal,ACC007474
9,15926.95,0.113,704.9,Normal,ACC008271
15,4734.07,0.395,695.6,Normal,ACC005616
10,6978.96,0.116,691.6,Normal,ACC006229
23,6030.35,0.263,147.4,Normal,ACC001358
12,1259.92,0.13,240.1,Normal,ACC006839
18,12625.23,0.549,381.8,Normal,ACC007828
377,36973.93,0.562,1702.5,Legitimate_Awakening,ACC009367
18,7714.98,0.47,1155.1,Normal,ACC002568
28,18497.14,0.542,716.8,Normal,ACC002408
23,19625.8,0.207,1239.3,Normal,ACC007362
2,1605.95,0.394,1118.3,Normal,ACC004634
747,479121.59,0.958,29.9,Dormant_Mule,ACC009889
18,6975.47,0.131,808.9,Normal,ACC004760
20,19413.24,0.516,400.3,Normal,ACC000004
7,644.33,0.351,332.8,Normal,ACC006767
9,14031.81,0.53,622.2,Normal,ACC005225
16,4765.44,0.221,967.8,Normal,ACC002693
11,14266.53,0.251,179.3,Normal,ACC006958
21,16570.91,0.267,701.0,Normal,ACC005731
181,15803.7,0.616,791.9,Legitimate_Awakening,ACC009399
22,8695.66,0.389,1272.3,Normal,ACC003093
21,5019.91,0.551,1220.8,Normal,ACC002875
28,8486.63,0.113,410.1,Normal,ACC005525
13,11363.52,0.568,268.5,Normal,ACC006982
192,44300.22,0.323,2531.6,Legitimate_Awakening,ACC009173
218,29572.5,0.691,503.3,Legitimate_Awakening,ACC009358
470,54141.59,0.608,610.8,Legitimate_Awakening,ACC008959
624,50769.76,0.31,1251.4,Legitimate_Awakening,ACC009693
27,7504.39,0.21,1327.9,Normal,ACC007189
11,10802.57,0.12,532.0,Normal,ACC006193
24,5802.85,0.369,323.3,Normal,ACC007433
12,19110.52,0.487,272.6,Normal,ACC006421
22,17405.2,0.327,1204.3,Normal,ACC000731
26,16871.55,0.395,373.3,Normal,ACC003228
27,3476.73,0.515,589.2,Normal,ACC003500
299,40321.73,0.418,2506.7,Legitimate_Awakening,ACC009651
23,8897.52,0.148,218.5,Normal,ACC008672
22,6636.1,0.513,224.8,Normal,ACC007462
5,5492.93,0.115,1402.4,Normal,ACC000711
8,6770.22,0.345,1368.3,Normal,ACC007136
3,8556.86,0.438,988.8,Normal,ACC001094
18,5130.92,0.25,968.5,Normal,ACC001379
601,55445.87,0.502,1453.7,Legitimate_Awakening,ACC008885
4,4316.34,0.284,141.9,Normal,ACC006156
17,16887.93,0.571,1013.1,Normal,ACC006131
29,14025.2,0.439,1203.3,Normal,ACC006346
8,9019.02,0.497,160.5,Normal,ACC008605
17,16255.57,0.226,832.0,Normal,ACC006163
10,5421.05,0.556,817.6,Normal,ACC006165
597,42753.9,0.412,1995.0,Legitimate_Awakening,ACC009482
29,16644.54,0.486,171.2,Normal,ACC001975
23,1057.13,0.415,581.5,Normal,ACC002140
18,3786.91,0.159,1077.2,Normal,ACC004878
6,18378.2,0.481,556.9,Normal,ACC005747
18,6426.51,0.53,382.1,Normal,ACC006246
28,15899.12,0.429,777.6,Normal,ACC000376
13,9962.01,0.354,392.2,Normal,ACC008587
0,18283.39,0.497,352.5,Normal,ACC006293
7,13880.73,0.459,482.8,Normal,ACC006244
17,7427.61,0.293,281.2,Normal,ACC008482
12,15176.75,0.319,936.0,Normal,ACC006674
21,5728.86,0.265,746.4,Normal,ACC004865
15,522.01,0.547,530.6,Normal,ACC003881
27,1061.9,0.457,1257.9,Normal,ACC007637
21,19324.97,0.18,834.5,Normal,ACC007759
9,4209.3,0.466,1381.1,Normal,ACC004960
13,12988.01,0.318,242.0,Normal,ACC003598
559,497062.52,0.951,3.2,Dormant_Mule,ACC009874
13,8447.09,0.304,207.1,Normal,ACC000721
21,15114.43,0.176,873.4,Normal,ACC008650
0,6705.03,0.173,1380.4,Normal,ACC003893
24,5740.19,0.426,297.8,Normal,ACC003316
762,372831.12,0.96,3.0,Dormant_Mule,ACC009879
15,19459.72,0.294,528.7,Normal,ACC004540
15,12389.76,0.237,1042.1,Normal,ACC004167
18,15030.46,0.269,583.8,Normal,ACC005536
14,12449.52,0.569,993.5,Normal,ACC001090
25,12306.17,0.129,1008.1,Normal,ACC001872
26,9568.21,0.213,1102.0,Normal,ACC001394
15,12992.46,0.486,962.3,Normal,ACC004113
574,50138.88,0.379,2178.2,Legitimate_Awakening,ACC009323
4,5534.99,0.211,329.6,Normal,ACC007489
10,1706.5,0.407,711.5,Normal,ACC008183
11,3766.84,0.178,812.7,Normal,ACC005601
27,12735.06,0.383,928.0,Normal,ACC003421
11,19260.99,0.368,936.1,Normal,ACC001407
19,7582.28,0.225,876.2,Normal,ACC008298
5,19595.06,0.162,612.0,Normal,ACC006016
18,15654.36,0.379,680.0,Normal,ACC000128
18,745.72,0.249,1434.8,Normal,ACC006833
26,4091.0,0.405,1076.6,Normal,ACC008789
0,2563.11,0.414,245.5,Normal,ACC002243
6,12613.4,0.102,1349.1,Normal,ACC003258
23,12842.21,0.31,790.8,Normal,ACC002588
11,3415.37,0.309,563.0,Normal,ACC007275
7,6606.68,0.525,237.5,Normal,ACC001052
256,52248.54,0.455,1199.0,Legitimate_Awakening,ACC009377
0,791.11,0.494,1193.5,Normal,ACC005482
0,17758.55,0.3,649.2,Normal,ACC005510
3,3400.46,0.388,1096.0,Normal,ACC004728
9,661.94,0.585,689.8,Normal,ACC003487
10,15329.79,0.362,1340.0,Normal,ACC004068
10,2579.73,0.379,1187.6,Normal,ACC006602
25,2359.54,0.325,565.4,Normal,ACC001128
24,2376.89,0.243,1267.7,Normal,ACC003921
6,6449.63,0.393,1327.6,Normal,ACC004438
10,1610.98,0.289,886.0,Normal,ACC008135
0,9186.81,0.537,729.6,Normal,ACC002878
4,2299.25,0.465,578.4,Normal,ACC002157
306,56543.27,0.594,2780.1,Legitimate_Awakening,ACC009513
22,6763.0,0.312,1416.9,Normal,ACC004938
5,9605.69,0.395,181.9,Normal,ACC006916
1,1127.17,0.548,980.7,Normal,ACC003783
18,16967.49,0.423,1267.3,Normal,ACC006849
25,8275.61,0.251,437.3,Normal,ACC007986
9,14577.24,0.505,663.7,Normal,ACC003577
10,7181.39,0.434,1396.0,Normal,ACC006669
25,15701.83,0.376,359.8,Normal,ACC006393
17,8724.37,0.498,1103.5,Normal,ACC000290
15,3054.15,0.303,554.7,Normal,ACC007630
15,17999.74,0.209,960.4,Normal,ACC007293
2,15972.11,0.117,1417.0,Normal,ACC003816
14,4418.21,0.368,247.6,Normal,ACC000461
8,6582.81,0.121,977.8,Normal,ACC005451
1,16082.1,0.354,427.4,Normal,ACC001844
12,14658.57,0.339,1108.2,Normal,ACC004744
20,15067.55,0.408,1273.4,Normal,ACC004947
11,10184.99,0.246,1344.9,Normal,ACC008250
13,18206.11,0.39,303.4,Normal,ACC008123
8,5459.53,0.546,1398.5,Normal,ACC006437
10,9316.71,0.362,1416.8,Normal,ACC004112
26,17546.29,0.454,1062.0,Normal,ACC001823
25,16739.19,0.136,1031.7,Normal,ACC002706
24,4060.64,0.408,428.7,Normal,ACC004321
556,38413.63,0.373,578.1,Legitimate_Awakening,ACC009430
2,937.3,0.28,1154.5,Normal,ACC000966
4,7228.89,0.417,1018.5,Normal,ACC000043
12,521.29,0.365,403.3,Normal,ACC006878
526,22875.33,0.341,1108.3,Legitimate_Awakening,ACC009612
11,4038.05,0.363,1055.9,Normal,ACC000436
18,15340.04,0.371,1391.1,Normal,ACC000334
221,49817.58,0.633,1706.1,Legitimate_Awakening,ACC009507
1,6701.61,0.116,478.1,Normal,ACC005083
1,7102.43,0.212,594.0,Normal,ACC004200
16,15515.72,0.399,148.8,Normal,ACC007394
29,3024.53,0.389,524.4,Normal,ACC005576
28,10240.28,0.323,1124.5,Normal,ACC006445
3,3079.39,0.55,1032.4,Normal,ACC000264
22,19162.09,0.532,569.4,Normal,ACC005666
21,19224.92,0.227,1275.0,Normal,ACC003117
23,2480.35,0.452,390.5,Normal,ACC004028
25,18755.44,0.57,350.7,Normal,ACC001631
7,13543.09,0.499,1351.2,Normal,ACC001287
0,14078.92,0.307,204.2,Normal,ACC007791
13,10223.35,0.123,365.6,Normal,ACC003045
0,19923.73,0.152,358.5,Normal,ACC002336
17,17500.06,0.178,392.5,Normal,ACC002709
22,4884.35,0.334,450.7,Normal,ACC003540
26,13837.58,0.247,131.9,Normal,ACC006479
6,11824.89,0.347,587.2,Normal,ACC008637
0,7209.47,0.599,1139.6,Normal,ACC002380
25,12999.39,0.101,1397.9,Normal,ACC006659
28,6641.96,0.258,131.5,Normal,ACC005937
11,1369.6,0.118,484.0,Normal,ACC000566
22,8656.15,0.38,367.4,Normal,ACC002949
24,18009.42,0.544,549.4,Normal,ACC000960
1,11280.9,0.226,266.4,Normal,ACC007230
21,8352.88,0.101,776.2,Normal,ACC002433
26,14360.09,0.552,451.7,Normal,ACC006278
23,3371.46,0.226,726.2,Normal,ACC007582
24,16747.48,0.252,1395.8,Normal,ACC001199
25,8667.98,0.428,338.5,Normal,ACC005519
21,15705.3,0.157,866.8,Normal,ACC000260
19,13614.11,0.476,1164.9,Normal,ACC000119
26,3685.65,0.192,387.0,Normal,ACC001236
28,2399.32,0.195,792.1,Normal,ACC008705
10,6358.19,0.129,610.4,Normal,ACC007039
26,15260.06,0.49,139.0,Normal,ACC008130
11,1375.56,0.153,120.3,Normal,ACC007626
11,9242.83,0.194,357.5,Normal,ACC007463
15,12837.57,0.531,225.4,Normal,ACC002652
17,2697.13,0.388,174.1,Normal,ACC002159
27,6055.71,0.331,698.9,Normal,ACC000651
6,17135.67,0.21,205.5,Normal,ACC003533
375,35753.8,0.55,485.3,Legitimate_Awakening,ACC009575
17,14140.79,0.306,302.7,Normal,ACC001877
3,10458.05,0.308,409.3,Normal,ACC003885
15,2293.31,0.388,1411.1,Normal,ACC005643
17,4880.0,0.286,690.3,Normal,ACC000521
17,10205.65,0.251,1435.9,Normal,ACC007609
8,531.32,0.315,959.1,Normal,ACC008601
10,15358.27,0.515,426.6,Normal,ACC006772
4,4997.09,0.546,390.2,Normal,ACC006684
8,17888.84,0.202,1253.7,Normal,ACC006707
23,15593.08,0.342,133.4,Normal,ACC007932
12,8578.86,0.351,809.2,Normal,ACC005648
29,10819.21,0.325,771.0,Normal,ACC004291
19,5518.63,0.447,172.4,Normal,ACC002266
18,17785.44,0.469,763.2,Normal,ACC007324
20,17890.2,0.557,404.8,Normal,ACC003301
5,12038.43,0.598,1307.1,Normal,ACC007995
28,4097.03,0.25,529.1,Normal,ACC000240
8,537.67,0.463,987.3,Normal,ACC002763
967,290048.31,0.974,32.6,Dormant_Mule,ACC009954
20,9855.74,0.39,478.6,Normal,ACC000300
21,7130.47,0.559,1116.9,Normal,ACC006364
9,13093.54,0.418,569.6,Normal,ACC000679
4,2859.99,0.309,1111.6,Normal,ACC000662
5,4583.58,0.379,1023.4,Normal,ACC005111
10,7194.0,0.199,789.3,Normal,ACC008397
0,890.23,0.226,803.0,Normal,ACC002771
8,13050.86,0.222,149.5,Normal,ACC004401
749,200483.91,0.981,44.5,Dormant_Mule,ACC009971
25,1405.33,0.46,832.8,Normal,ACC008554
8,1438.79,0.551,1245.0,Normal,ACC000632
28,6320.82,0.542,1309.8,Normal,ACC006581
9,14958.31,0.448,1356.5,Normal,ACC005093
24,15914.91,0.383,1075.6,Normal,ACC004868
573,21264.91,0.505,2841.8,Legitimate_Awakening,ACC009362
21,9074.71,0.528,1095.4,Normal,ACC005287
4,16069.84,0.454,371.3,Normal,ACC001761
10,16340.19,0.476,1114.4,Normal,ACC002166
4,14779.3,0.102,736.9,Normal,ACC000302
21,1730.55,0.137,452.3,Normal,ACC005698
394,44566.43,0.34,2325.6,Legitimate_Awakening,ACC009660
21,1801.63,0.158,907.3,Normal,ACC002538
15,18109.49,0.17,246.9,Normal,ACC002186
3,11189.97,0.577,358.0,Normal,ACC003269
2,16539.48,0.575,1077.9,Normal,ACC000144
683,43489.15,0.328,1073.1,Legitimate_Awakening,ACC009334
15,8030.82,0.425,1281.7,Normal,ACC005803
885,209492.5,0.973,3.8,Dormant_Mule,ACC009963
1,10860.55,0.127,1377.6,Normal,ACC006848
15,11178.43,0.172,296.8,Normal,ACC002712
26,13646.65,0.417,251.3,Normal,ACC002086
23,2182.19,0.308,935.7,Normal,ACC004459
20,15259.55,0.275,746.2,Normal,ACC007998
2,12934.24,0.253,690.0,Normal,ACC006055
20,5064.13,0.125,474.4,Normal,ACC002076
7,19155.69,0.471,293.9,Normal,ACC007382
5,9661.99,0.265,1116.5,Normal,ACC002570
25,3857.37,0.181,842.3,Normal,ACC006214
20,15606.12,0.232,1352.3,Normal,ACC002022
282,50232.1,0.632,2019.7,Legitimate_Awakening,ACC009504
673,24421.04,0.46,2724.9,Legitimate_Awakening,ACC009179
7,10140.86,0.223,226.9,Normal,ACC008555
1,18126.62,0.562,774.9,Normal,ACC008528
22,4168.89,0.151,688.6,Normal,ACC004171
0,2978.5,0.278,902.1,Normal,ACC002008
28,10474.03,0.207,805.5,Normal,ACC007984
221,58415.38,0.7,2758.5,Legitimate_Awakening,ACC009778
29,5811.13,0.32,369.0,Normal,ACC008783
0,14515.0,0.155,167.0,Normal,ACC001341
20,17111.71,0.413,1337.5,Normal,ACC004094
1,15803.15,0.556,1060.6,Normal,ACC004314
15,6267.08,0.228,552.2,Normal,ACC001281
8,664.8,0.52,162.2,Normal,ACC002227
17,941.97,0.561,1189.7,Normal,ACC005376
4,898.45,0.36,1126.4,Normal,ACC006283
0,12363.97,0.549,370.9,Normal,ACC006789
1,6748.29,0.299,1010.6,Normal,ACC008380
14,10706.33,0.29,423.6,Normal,ACC007177
9,15884.54,0.48,580.7,Normal,ACC003430
3,8506.41,0.293,1045.2,Normal,ACC004642
18,12485.53,0.525,754.0,Normal,ACC003111
23,1103.15,0.457,597.4,Normal,ACC001277
25,12525.17,0.233,472.6,Normal,ACC008285
4,8282.96,0.221,388.6,Normal,ACC001471
15,7693.14,0.516,550.7,Normal,ACC003030
20,10468.49,0.539,1032.7,Normal,ACC007944
8,4199.08,0.269,222.8,Normal,ACC003975
10,14806.04,0.52,839.4,Normal,ACC001621
392,45378.09,0.587,1413.2,Legitimate_Awakening,ACC009772
24,2211.35,0.531,1166.8,Normal,ACC006116
2,8788.96,0.162,1322.2,Normal,ACC008661
20,5212.42,0.203,643.9,Normal,ACC007222
4,5021.26,0.499,863.3,Normal,ACC002597
22,8508.42,0.509,1037.9,Normal,ACC007427
17,5248.16,0.542,860.6,Normal,ACC004894
8,7776.4,0.312,842.8,Normal,ACC007337
3,14565.07,0.317,1167.0,Normal,ACC006576
18,3458.28,0.383,1129.1,Normal,ACC004543
7,889.86,0.485,843.8,Normal,ACC006592
24,14542.17,0.143,732.2,Normal,ACC001769
559,270010.72,0.969,28.7,Dormant_Mule,ACC009936
602,349586.93,0.964,17.8,Dormant_Mule,ACC009952
27,17690.49,0.466,1040.4,Normal,ACC000926
617,43858.54,0.405,1738.2,Legitimate_Awakening,ACC008874
621,49516.12,0.545,2557.0,Legitimate_Awakening,ACC009317
19,14276.47,0.117,869.0,Normal,ACC007149
4,14014.08,0.352,747.7,Normal,ACC006159
2,3727.25,0.453,826.7,Normal,ACC001418
29,15264.1,0.215,894.7,Normal,ACC006372
0,2100.85,0.155,1233.9,Normal,ACC008700
12,7470.66,0.133,340.5,Normal,ACC002420
24,17374.45,0.423,299.0,Normal,ACC007754
15,2244.73,0.309,1246.3,Normal,ACC001704
23,2644.31,0.233,462.8,Normal,ACC004891
13,18120.35,0.216,1185.8,Normal,ACC000619
29,18742.67,0.296,745.9,Normal,ACC007437
27,3389.47,0.124,966.4,Normal,ACC005086
869,253938.87,0.988,4.4,Dormant_Mule,ACC009983
7,5691.79,0.349,674.3,Normal,ACC002386
23,11791.96,0.214,224.9,Normal,ACC007023
28,19978.64,0.404,654.2,Normal,ACC002110
444,54194.65,0.384,343.3,Legitimate_Awakening,ACC009426
15,7160.19,0.58,1174.2,Normal,ACC004470
26,8229.92,0.561,220.0,Normal,ACC006423
16,6432.72,0.17,927.9,Normal,ACC001322
17,12501.38,0.458,1024.6,Normal,ACC008492
0,18861.3,0.41,1238.1,Normal,ACC006459
26,19632.3,0.385,462.6,Normal,ACC000790
14,19691.44,0.553,1270.6,Normal,ACC006004
15,1773.48,0.497,695.1,Normal,ACC006279
13,14788.99,0.394,713.5,Normal,ACC003338
15,16878.78,0.564,888.8,Normal,ACC007064
11,3405.54,0.239,973.9,Normal,ACC006356
11,977.37,0.495,135.7,Normal,ACC002459
13,10354.4,0.44,387.8,Normal,ACC001742
1,12055.51,0.169,738.8,Normal,ACC006750
12,19083.82,0.451,175.4,Normal,ACC003119
256,59816.9,0.308,2490.4,Legitimate_Awakening,ACC009630
27,18487.77,0.457,891.5,Normal,ACC004354
12,6534.89,0.588,491.3,Normal,ACC002918
423,36540.91,0.307,1287.5,Legitimate_Awakening,ACC009161
17,2776.68,0.308,366.3,Normal,ACC004131
14,8800.1,0.371,1186.5,Normal,ACC006382
23,6494.93,0.244,1327.8,Normal,ACC002870
25,14747.42,0.516,1063.6,Normal,ACC003017
13,6277.89,0.22,962.2,Normal,ACC005415
25,3370.93,0.203,533.5,Normal,ACC001300
619,38238.23,0.418,2159.9,Legitimate_Awakening,ACC009074
19,11377.49,0.183,929.8,Normal,ACC000596
513,53715.44,0.688,633.3,Legitimate_Awakening,ACC009134
