tx_id,account_id,incoming_amount,outflow_ratio_24h,dwell_time_mins
TX09590,ACC_N2122,2383.24,0.284,1147.5
TX05083,ACC_N1742,16622.74,0.411,793.2
TX04200,ACC_N2103,7673.09,0.244,1214.4
TX07394,ACC_N3486,7839.58,0.263,597.1
TX05576,ACC_N0430,6921.45,0.351,445.0
TX06445,ACC_N0438,13930.97,0.429,127.7
TX00264,ACC_A0096,36328.65,0.543,
TX05666,ACC_N2581,7322.08,0.438,633.2
TX03117,ACC_N1934,3881.22,0.199,646.9
TX04028,ACC_N0462,9013.34,0.27,1186.8
TX01631,ACC_N3285,18710.39,0.162,218.4
TX01287,ACC_N2086,704.63,0.517,1125.4
TX07791,ACC_N2793,10390.48,0.102,1318.3
TX03045,ACC_N2772,6320.62,0.368,
TX02336,ACC_N1946,17966.66,0.305,586.8
TX02709,ACC_N3077,7164.1,0.439,626.9
TX03540,ACC_N0514,19508.01,0.41,1361.9
TX06479,ACC_N1534,16539.1,0.404,891.5
TX08637,ACC_N2092,15088.83,0.598,1280.6
TX02380,ACC_N3320,16524.17,0.213,1019.6
TX06659,ACC_N0428,15460.0,0.454,
TX05937,ACC_N2730,12350.33,0.431,1439.5
TX00566,ACC_A0247,47948.31,0.594,2808.8
TX02949,ACC_N0997,10301.29,0.305,1112.1
TX00960,ACC_A0280,58235.12,0.428,2256.3
TX07230,ACC_N2464,2224.53,0.259,1186.6
TX02433,ACC_N1425,15058.76,0.457,1368.1
TX06278,ACC_N3120,11322.61,0.12,952.2
TX07582,ACC_N2362,4637.52,0.545,931.1
TX01199,ACC_N1627,10829.42,0.248,748.6
TX05519,ACC_N2705,3757.59,0.37,
TX00260,ACC_A0237,19014.19,0.337,1936.6
TX00119,ACC_M054,451651.55,0.968,30.6
TX01236,ACC_N0294,3139.43,0.173,1045.9
TX08705,ACC_N3256,9443.89,0.471,720.3
TX07039,ACC_N2495,7071.55,0.387,1011.4
TX08130,ACC_N2501,7325.14,0.497,1417.4
TX07626,ACC_N0300,14438.81,0.255,144.2
TX07463,ACC_N2180,9519.98,0.243,457.3
TX02652,ACC_N0037,4834.51,0.215,1396.0
TX02159,ACC_N2141,19951.6,0.501,962.0
TX00651,ACC_A0065,36647.78,0.679,2855.1
TX03533,ACC_N1295,13292.03,0.3,836.1
TX09659,ACC_N1498,14064.97,0.529,1278.3
TX01877,ACC_N1797,2078.6,0.569,1133.5
TX03885,ACC_N0642,16337.5,0.142,456.3
TX05643,ACC_N2502,3393.83,0.578,787.3
TX00521,ACC_A0151,43931.65,0.633,458.2
TX07609,ACC_N0215,10806.53,0.385,707.7
TX08601,ACC_N1121,17200.64,0.15,576.0
TX06772,ACC_N2791,5501.51,0.113,943.8
TX06684,ACC_N2016,12767.72,0.544,388.0
TX06707,ACC_N2189,-9420.5,0.249,913.5
TX07932,ACC_N1639,18300.36,0.529,1197.3
TX05648,ACC_N1266,17692.65,0.417,234.2
TX04291,ACC_N1573,14985.21,0.455,149.9
TX02266,ACC_N2368,11457.74,0.105,940.2
TX07324,ACC_N1781,3555.83,0.375,749.9
TX03301,ACC_N2763,2951.27,0.144,334.5
TX07995,ACC_N1295,10041.16,0.457,134.0
TX00240,ACC_A0390,56581.88,0.336,1389.8
TX02763,ACC_N2590,7214.01,0.42,515.7
TX00258,ACC_A0222,40378.43,0.397,993.9
TX00300,ACC_A0276,47530.32,0.673,924.1
TX06364,ACC_N0426,10767.13,0.201,1245.6
TX00679,ACC_A0171,32922.93,0.345,2095.2
TX00662,ACC_A0296,34206.77,0.462,789.7
TX05111,ACC_N1000,2731.54,0.426,1085.6
TX08397,ACC_N1783,16259.28,0.302,849.5
TX02771,ACC_N1262,2304.31,0.115,1124.5
TX04401,ACC_N3003,10648.89,0.502,442.7
TX02075,ACC_N3052,17436.86,0.353,593.8
TX08554,ACC_N3355,10748.22,0.409,636.4
TX00632,ACC_A0384,41471.87,0.426,2712.3
TX06581,ACC_N1501,14274.19,0.56,399.1
TX05093,ACC_N1267,16858.31,0.273,1408.4
TX04868,ACC_N1015,15300.42,0.472,
TX09444,ACC_N1885,9370.75,0.454,1244.3
TX05287,ACC_N0631,7151.34,0.581,1020.2
TX01761,ACC_N1690,13643.34,0.278,424.7
TX02166,ACC_N1818,19113.8,0.233,1432.4
TX00302,ACC_A0337,47330.58,0.492,2462.7
TX05698,ACC_N0384,10449.82,0.527,447.7
TX09745,ACC_N0014,3328.78,0.505,1437.7
TX02538,ACC_N1978,13778.59,0.346,
TX02186,ACC_N2295,6140.26,0.238,490.7
TX03269,ACC_N2865,3690.52,0.471,872.9
TX00144,ACC_M017,185395.24,0.968,17.3
TX09416,ACC_N2163,15925.91,0.244,880.8
TX05803,ACC_N0579,16066.32,0.355,558.4
TX03705,ACC_N2105,3285.5,0.404,478.0
TX06848,ACC_N0973,19305.59,0.322,457.9
TX02712,ACC_N2040,9606.85,0.158,1134.6
TX02086,ACC_N2586,2364.99,0.55,142.1
TX04459,ACC_N3343,5798.3,0.257,1373.5
TX07998,ACC_N2487,8650.97,0.351,1407.5
TX06055,ACC_N1069,7888.3,0.152,744.1
TX02076,ACC_N0365,11510.48,0.28,315.5
TX07382,ACC_N1555,7964.46,0.205,856.3
TX02570,ACC_N2204,732.4,0.366,719.6
TX06214,ACC_N2753,10920.52,0.257,377.5
TX02022,ACC_N1485,15124.1,0.358,730.5
TX09587,ACC_N0449,11519.89,0.554,674.5
TX09258,ACC_N1548,17840.14,0.179,848.7
TX08555,ACC_N2671,10802.87,0.353,1152.3
TX08528,ACC_N2108,2150.53,0.461,1414.3
TX04171,ACC_N0922,10068.54,0.112,1063.6
TX02008,ACC_N0231,6903.52,0.462,671.9
TX07984,ACC_N3099,1105.7,0.52,1404.4
TX09863,ACC_N0101,8206.9,0.471,917.7
TX08871,ACC_N2426,19913.19,0.266,1067.1
TX08783,ACC_N1024,15579.52,0.361,1161.5
TX01341,ACC_N1511,17729.51,0.239,619.9
TX04094,ACC_N0898,3860.81,0.408,1039.0
TX04314,ACC_N0373,15657.98,0.274,1361.4
TX01281,ACC_N2362,8185.65,0.369,128.6
TX02227,ACC_N2216,3589.74,0.311,509.0
TX05376,ACC_N0720,7209.47,0.518,1233.6
TX06283,ACC_N0379,18976.91,0.289,501.1
TX06789,ACC_N0543,19891.78,0.24,1134.2
TX08380,ACC_N2183,2213.39,0.539,1197.2
TX07177,ACC_N0524,13778.11,0.428,270.5
TX03430,ACC_N1452,14195.34,0.244,171.4
TX04642,ACC_N3246,10693.25,0.377,1358.2
TX03111,ACC_N0948,2357.35,0.383,1090.1
TX01277,ACC_N1681,13730.58,0.479,161.7
TX08285,ACC_N2364,15556.97,0.404,1283.4
TX01471,ACC_N1730,5230.28,0.438,677.8
TX03030,ACC_N1417,18212.77,0.491,1103.3
TX07944,ACC_N3460,14233.54,0.366,251.3
TX03975,ACC_N3052,5350.15,0.568,1163.7
TX01621,ACC_N2968,16500.77,0.433,210.5
TX09415,ACC_N3068,9490.45,0.262,1357.5
TX06116,ACC_N2901,4114.4,0.355,586.3
TX08661,ACC_N1051,3777.77,0.508,1155.3
TX07222,ACC_N2926,17943.2,0.313,937.6
TX02597,ACC_N1930,14685.32,0.29,289.2
TX07427,ACC_N3436,899.59,0.464,133.7
TX04894,ACC_N1965,2353.28,0.582,1097.7
TX07337,ACC_N0930,11321.17,0.282,794.2
TX06576,ACC_N3251,9617.11,0.53,1218.0
TX04543,ACC_N1695,10018.04,0.369,415.8
TX06592,ACC_N2360,8829.08,0.282,256.7
TX01769,ACC_N1338,1333.42,0.396,1099.6
TX00229,ACC_A0018,36651.54,0.572,1178.2
TX06222,ACC_N0891,7460.28,0.353,1196.4
TX00926,ACC_A0187,42551.61,0.513,1266.2
TX08949,ACC_N2355,8329.57,0.265,495.9
TX09463,ACC_N0855,-16515.92,0.12,1065.7
TX07149,ACC_N2627,17875.58,0.423,1096.3
TX06159,ACC_N2079,9879.11,0.597,667.5
TX01418,ACC_N2837,10676.74,0.541,661.7
TX06372,ACC_N2468,6293.38,0.34,266.6
TX08700,ACC_N2590,16202.34,0.481,819.7
TX02420,ACC_N1954,644.14,0.349,546.8
TX07754,ACC_N2743,17324.38,0.535,676.4
TX01704,ACC_N2798,15008.56,0.114,684.6
TX04891,ACC_N1666,12852.55,0.165,
TX00619,ACC_A0005,58117.69,0.41,482.9
TX07437,ACC_N0030,16890.79,0.164,512.1
TX05086,ACC_N0072,19792.14,0.13,150.5
TX03447,ACC_N3491,7515.89,0.195,340.2
TX02386,ACC_N1583,632.53,0.293,498.6
TX07023,ACC_N3462,16513.4,0.508,
TX02110,ACC_N1224,3631.58,0.277,832.6
TX09600,ACC_N0093,3714.71,0.569,1198.8
TX04470,ACC_N0039,4892.18,0.256,333.5
TX06423,ACC_N1143,6445.15,0.357,1021.3
TX01322,ACC_N3135,779.45,0.21,705.3
TX08492,ACC_N3255,5422.63,0.442,664.5
TX06459,ACC_N1723,16723.81,0.565,407.2
TX00790,ACC_A0064,20212.97,0.367,588.7
TX06004,ACC_N1413,12864.79,0.262,150.9
TX06279,ACC_N2721,18131.73,0.438,955.3
TX03338,ACC_N1718,12324.53,0.586,1155.9
TX07064,ACC_N1530,5741.24,0.18,1342.3
TX06356,ACC_N1395,11810.75,0.321,1099.1
TX02459,ACC_N2969,540.49,0.455,407.7
TX01742,ACC_N0639,19841.84,0.405,1003.8
TX06750,ACC_N0212,2363.11,0.255,502.9
TX03119,ACC_N2723,10354.4,0.321,363.5
TX09714,ACC_N2943,878.99,0.311,588.8
TX04354,ACC_N2051,7297.75,0.539,898.8
TX02918,ACC_N2151,14969.44,0.49,1342.6
TX09240,ACC_N2393,2021.62,0.343,654.1
TX04131,ACC_N1922,12671.75,0.218,188.1
TX06382,ACC_N1344,15517.56,0.163,1122.3
TX02870,ACC_N0861,18633.74,0.18,718.4
TX03017,ACC_N2327,7495.18,0.274,548.4
TX05415,ACC_N1038,5930.07,0.284,641.6
TX01300,ACC_N1357,2770.95,0.268,1433.8
TX09150,ACC_N3311,16550.36,0.271,781.2
TX00596,ACC_A0337,57985.63,0.451,1889.1
TX09212,ACC_N0908,2104.72,0.402,591.4
TX02499,ACC_N2539,4796.38,0.27,512.6
TX06597,ACC_N0648,13923.29,0.597,908.2
TX04239,ACC_N3215,1079.86,0.213,625.8
TX07981,ACC_N1840,10675.55,0.452,362.2
TX01629,ACC_N2198,19634.21,0.203,328.6
TX05462,ACC_N3034,8817.64,0.319,725.1
TX07272,ACC_N3253,1407.56,0.407,809.2
TX06162,ACC_N0716,10986.56,0.267,1264.2
TX08306,ACC_N0875,17090.65,0.365,1407.2
TX08353,ACC_N1704,9006.87,0.412,1277.1
TX09476,ACC_N1818,7794.57,0.109,707.5
TX09228,ACC_N2460,9017.17,0.107,1343.6
TX01955,ACC_N2007,17183.25,0.114,834.0
TX05644,ACC_N1619,8277.41,0.553,513.5
TX09023,ACC_N3392,4912.93,0.292,926.7
TX09104,ACC_N1169,12502.42,0.22,362.3
TX08806,ACC_N2184,12510.67,0.467,452.1
TX09401,ACC_N0882,7676.42,0.49,1240.8
TX04972,ACC_N0507,16511.03,0.159,1337.4
TX03332,ACC_N1308,12826.39,0.246,1067.1
TX04211,ACC_N2878,1592.05,0.32,361.2
TX00401,ACC_A0104,52205.95,0.498,1660.3
TX01560,ACC_N1284,4528.33,0.479,1093.1
TX07101,ACC_N0398,12691.73,0.43,810.8
TX03042,ACC_N1465,17607.54,0.225,879.5
TX06540,ACC_N1169,7372.5,0.552,817.6
TX02341,ACC_N0463,10520.4,0.399,966.2
TX08032,ACC_N2828,2096.3,0.354,1289.1
TX03504,ACC_N0761,14433.97,0.287,233.3
TX00726,ACC_A0299,59835.11,0.368,891.3
TX09227,ACC_N0697,5220.73,0.207,1207.4
TX07376,ACC_N1161,11476.55,0.377,1067.5
TX07530,ACC_N2427,19945.93,0.139,780.2
TX06323,ACC_N2012,4002.37,0.197,562.2
TX02035,ACC_N0648,1468.4,0.207,1389.6
TX01900,ACC_N0169,4211.57,0.314,200.8
TX06081,ACC_N1052,11468.99,0.139,703.3
TX01618,ACC_N2778,4745.39,0.116,1319.5
TX06199,ACC_N2888,1585.62,0.175,563.8
TX06024,ACC_N2184,6264.95,0.16,1044.0
TX05960,ACC_N2718,2383.48,0.104,933.9
TX04243,ACC_N2573,15390.26,0.459,482.6
TX06408,ACC_N1683,1855.42,0.271,1231.0
TX07301,ACC_N2777,18383.02,0.467,1268.8
TX00688,ACC_A0125,47199.9,0.602,2033.9
TX01865,ACC_N3347,17054.02,0.263,410.9
TX05263,ACC_N2228,14116.32,0.115,825.4
TX08807,ACC_N0166,8976.46,0.469,1203.4
TX04694,ACC_N2472,9522.41,0.362,1412.3
TX05066,ACC_N2132,16243.24,0.492,573.9
TX03534,ACC_N1698,7152.41,0.165,651.8
TX03725,ACC_N2967,1732.17,0.594,185.8
TX03201,ACC_N3186,3603.6,0.377,1045.4
TX01559,ACC_N2028,3370.93,0.104,1027.6
TX05888,ACC_N2963,13233.36,0.407,1040.4
TX00130,ACC_M059,279836.29,0.99,6.2
TX03710,ACC_N1809,14878.77,0.313,241.6
TX02174,ACC_N3436,17084.83,0.173,1077.2
TX07873,ACC_N2216,18623.8,0.284,679.8
TX07185,ACC_N0861,6185.77,0.282,269.9
TX07950,ACC_N0769,13952.83,0.216,1405.5
TX09504,ACC_N2353,1464.96,0.338,767.1
TX07565,ACC_N0602,11494.17,0.278,1005.3
TX09827,ACC_N2235,19465.28,0.116,1235.2
TX05872,ACC_N3450,13903.8,0.286,722.5
TX00331,ACC_A0238,50743.03,0.385,1772.3
TX02953,ACC_N0102,1465.5,0.469,642.1
TX02244,ACC_N0829,16500.62,0.347,434.7
TX07752,ACC_N1343,5029.18,0.238,537.7
TX01324,ACC_N2803,909.91,0.552,327.6
TX00272,ACC_A0032,40400.63,0.439,779.9
TX02699,ACC_N1034,4973.17,0.595,670.5
TX01925,ACC_N0961,4772.96,0.237,415.0
TX06979,ACC_N2530,1127.22,0.465,1198.9
TX09772,ACC_N2223,17975.86,0.203,1113.3
TX09608,ACC_N0327,3588.27,0.261,187.4
TX01483,ACC_N0350,13020.69,0.101,379.9
TX08470,ACC_N0563,7427.71,0.232,550.3
TX01910,ACC_N1718,15930.04,0.407,596.7
TX06814,ACC_N1814,632.32,0.219,541.7
TX01565,ACC_N1379,10706.44,0.424,1398.7
TX00187,ACC_A0316,39635.08,0.47,693.0
TX07160,ACC_N3014,9487.96,0.404,1149.3
TX09559,ACC_N2857,12698.35,0.497,821.9
TX06068,ACC_N1221,2932.35,0.425,934.8
TX02398,ACC_N1860,-651.45,0.17,1055.8
TX09461,ACC_N0331,6333.04,0.444,718.7
TX06942,ACC_N3165,8100.62,0.285,487.2
TX06328,ACC_N2850,14331.29,0.5,698.6
TX08877,ACC_N3066,14576.35,0.276,827.1
TX03360,ACC_N3045,9137.54,0.311,619.2
TX09478,ACC_N0391,6291.4,0.359,663.8
TX01736,ACC_N0378,6854.69,0.17,414.2
TX03984,ACC_N2806,17936.55,0.124,153.3
TX05798,ACC_N3337,661.17,0.276,1376.3
TX05333,ACC_N2615,17327.94,0.322,1097.6
TX01307,ACC_N3358,4339.31,0.283,1409.7
TX01696,ACC_N0085,14790.75,0.543,539.5
TX01470,ACC_N2497,18206.29,0.166,194.5
TX06021,ACC_N0657,7476.81,0.299,218.3
TX09233,ACC_N1511,15930.31,0.409,1395.8
TX08786,ACC_N2057,8888.62,0.508,315.5
TX07612,ACC_N0511,9670.63,0.365,1416.5
TX08201,ACC_N1821,-9497.32,0.2,313.5
TX05507,ACC_N3083,2987.74,0.119,545.9
TX07356,ACC_N2970,10194.24,0.21,237.6
TX06097,ACC_N0124,13947.36,0.429,796.9
TX08811,ACC_N1207,12708.16,0.127,1252.2
TX07114,ACC_N1094,16979.09,0.524,1325.4
TX08793,ACC_N1969,5245.21,0.295,171.9
TX02272,ACC_N0779,5392.03,0.516,992.2
TX02457,ACC_N3082,8908.6,0.591,1125.1
TX00136,ACC_M041,195441.32,0.952,31.8
TX06892,ACC_N2988,13119.77,0.326,1357.9
TX09531,ACC_N1834,18047.65,0.288,684.8
TX08656,ACC_N0884,3877.76,0.244,1015.0
TX04271,ACC_N3014,5505.27,0.297,889.5
TX07019,ACC_N2041,10484.62,0.156,126.6
TX05188,ACC_N2999,5359.47,0.511,284.8
TX07758,ACC_N2475,14291.72,0.539,202.4
TX06077,ACC_N2415,16153.93,0.209,321.4
TX03350,ACC_N2674,14791.11,0.588,1300.0
TX08612,ACC_N0098,10764.78,0.431,385.8
TX04227,ACC_N3035,16431.51,0.131,1228.7
TX07280,ACC_N1083,18836.08,0.165,930.3
TX01014,ACC_A0010,35224.52,0.436,543.4
TX06086,ACC_N1232,8255.72,0.118,286.3
TX09549,ACC_N1566,18184.48,0.398,1018.0
TX08588,ACC_N2978,15928.06,0.219,939.5
TX08216,ACC_N0784,19434.02,0.491,1005.7
TX01516,ACC_N3448,5686.96,0.24,679.4
TX07818,ACC_N1133,2537.22,0.433,1356.5
TX06241,ACC_N0011,19541.79,0.359,1093.3
TX04560,ACC_N0299,17795.37,0.164,1368.8
TX08085,ACC_N0666,2739.17,0.281,1068.9
TX01802,ACC_N1330,4799.92,0.1,1434.6
TX01454,ACC_N1402,1344.65,0.253,1167.6
TX01489,ACC_N0646,12725.88,0.529,714.5
TX03241,ACC_N0369,15614.1,0.421,206.3
TX07395,ACC_N2561,6284.11,0.243,356.3
TX04511,ACC_N1868,9449.91,0.583,1089.9
TX00101,ACC_M035,64143.13,0.965,5.5
TX09041,ACC_N2435,14617.69,0.297,883.4
TX09093,ACC_N1356,11784.55,0.382,996.1
TX07899,ACC_N2063,8706.45,0.445,1344.1
TX00028,ACC_M033,281405.5,0.969,27.9
TX09635,ACC_N0744,4759.25,0.15,806.8
TX04815,ACC_N2648,2808.06,0.245,654.4
TX06601,ACC_N0491,16115.79,0.505,179.1
TX01503,ACC_N1398,16715.05,0.45,1171.5
TX04034,ACC_N1075,18527.64,0.41,1058.0
TX09931,ACC_N0186,11992.93,0.356,728.0
TX06192,ACC_N1666,10656.16,0.56,565.1
TX02168,ACC_N3009,1416.35,0.374,349.4
TX09645,ACC_N3189,4844.31,0.499,453.2
TX01600,ACC_N2836,9185.49,0.156,476.0
TX00251,ACC_A0333,16371.25,0.49,955.9
TX09414,ACC_N2141,8685.07,0.24,1111.2
TX04103,ACC_N0757,19690.32,0.458,472.3
TX04818,ACC_N0262,16812.77,0.357,555.7
TX06276,ACC_N2928,7278.2,0.476,238.9
TX02216,ACC_N2076,9771.54,0.285,1388.9
TX00061,ACC_M016,224904.78,0.977,18.1
TX03299,ACC_N1358,8719.47,0.239,153.7
TX07936,ACC_N0388,8093.04,0.101,195.6
TX01462,ACC_N2309,9090.51,0.248,647.4
TX04363,ACC_N2921,858.43,0.526,292.4
TX03942,ACC_N2519,7890.61,0.393,1392.4
TX07091,ACC_N1772,3337.08,0.228,1328.1
TX00940,ACC_A0129,42708.39,0.57,1399.3
TX06837,ACC_N2798,14387.67,0.49,822.9
TX07517,ACC_N3125,9625.71,0.425,669.9
TX05239,ACC_N1999,17771.19,0.184,250.6
TX04549,ACC_N0193,14260.36,0.395,460.1
TX05164,ACC_N2988,11556.74,0.242,500.7
TX04344,ACC_N3423,13826.97,0.569,1109.7
TX03108,ACC_N0556,14937.38,0.199,333.7
TX08768,ACC_N2559,13510.76,0.483,734.5
TX09126,ACC_N1129,8359.19,0.228,543.6
TX06915,ACC_N2178,11598.44,0.238,208.8
TX00156,ACC_A0039,24227.04,0.62,2717.7
TX06968,ACC_N1466,18331.67,0.222,1098.3
TX03145,ACC_N0547,14599.61,0.558,712.2
TX01791,ACC_N0121,12048.32,0.164,323.9
TX01676,ACC_N0213,-3178.55,0.392,1111.0
TX07577,ACC_N0354,5499.91,0.441,417.5
TX01637,ACC_N1419,6432.72,0.599,500.7
TX01842,ACC_N0509,11936.98,0.21,1369.5
TX05562,ACC_N2087,1792.66,0.443,635.4
TX07992,ACC_N1383,9585.91,0.455,1241.1
TX09331,ACC_N0806,3388.16,0.283,528.9
TX09394,ACC_N0645,17246.12,0.233,1001.6
TX03315,ACC_N1212,19987.06,0.145,686.1
TX03824,ACC_N2197,12768.36,0.331,907.2
TX00546,ACC_A0002,33114.75,0.589,2267.2
TX01601,ACC_N0952,2142.98,0.208,634.9
TX02749,ACC_N2370,1400.83,0.258,1229.2
TX09100,ACC_N3168,16796.97,0.105,213.2
TX09136,ACC_N3437,1965.59,0.586,229.9
TX08081,ACC_N2573,16406.33,0.376,615.2
TX00310,ACC_A0279,-48131.12,0.63,2170.1
TX01887,ACC_N0394,11870.99,0.547,157.1
TX07141,ACC_N3333,11071.68,0.108,693.5
TX08012,ACC_N0071,10061.98,0.162,1108.4
TX06886,ACC_N0275,11092.79,0.497,973.4
TX00233,ACC_A0345,-31977.87,0.321,2432.9
TX01469,ACC_N2652,8602.52,0.151,1126.4
TX00588,ACC_A0190,57933.91,0.534,1544.9
TX02690,ACC_N2091,9321.15,0.317,1229.6
TX03368,ACC_N1214,11869.82,0.258,610.3
TX07096,ACC_N0483,4414.95,0.361,817.4
TX08604,ACC_N1280,16801.7,0.541,1360.7
TX09953,ACC_N2501,-2804.03,0.364,1129.8
TX06978,ACC_N0217,10052.93,0.583,1380.4
TX07563,ACC_N0604,13762.79,0.547,1054.7
TX00247,ACC_A0132,-20990.26,0.629,2699.8
TX02994,ACC_N2446,810.45,0.466,1205.2
TX09279,ACC_N2066,7813.56,0.392,320.1
TX00413,ACC_A0371,41683.33,0.598,754.3
TX09208,ACC_N3373,13643.45,0.116,185.1
TX07213,ACC_N0492,2434.96,0.577,867.1
TX00756,ACC_A0125,38223.56,0.435,1052.1
TX07971,ACC_N2035,3241.4,0.265,885.0
TX08529,ACC_N0151,1406.67,0.28,1358.6
TX02291,ACC_N2101,8149.21,0.17,565.4
TX08662,ACC_N0976,2790.7,0.118,190.1
TX06118,ACC_N2199,16457.15,0.378,588.2
TX02100,ACC_N1752,10890.13,0.445,1207.2
TX01710,ACC_N0741,5036.41,0.153,265.4
TX06210,ACC_N0344,5121.12,0.592,1228.8
TX03578,ACC_N1920,1613.35,0.555,1268.4
TX01996,ACC_N0092,16325.65,0.17,818.8
TX07906,ACC_N2331,5234.63,0.184,988.4
TX06517,ACC_N1800,7089.94,0.182,1006.5
TX02888,ACC_N2158,19263.15,0.305,1353.4
TX08886,ACC_N3265,13881.87,0.263,1270.9
TX01072,ACC_A0231,20089.94,0.533,2686.6
TX02532,ACC_N2256,1961.72,0.141,860.1
TX09940,ACC_N0355,14541.52,0.336,223.9
TX00001,ACC_M044,218543.05,0.995,3.3
TX08719,ACC_N2638,11870.46,0.437,493.2
TX08975,ACC_N3257,2748.18,0.268,481.4
TX02015,ACC_N2744,14696.24,0.18,1398.5
TX05929,ACC_N2148,19104.83,0.304,691.3
TX09609,ACC_N1867,1514.74,0.465,1123.1
TX07745,ACC_N3002,10129.8,0.465,1220.1
TX03974,ACC_N1309,13679.91,0.263,1094.4
TX09194,ACC_N2864,17079.11,0.218,344.6
TX07195,ACC_N2901,7902.8,0.428,448.1
TX06984,ACC_N0799,19338.09,0.189,371.6
TX04095,ACC_N2022,15170.54,0.525,585.2
TX04101,ACC_N0878,18396.29,0.253,221.1
TX08798,ACC_N0093,19982.27,0.434,662.9
TX00928,ACC_A0138,44736.91,0.53,416.9
TX08964,ACC_N1972,1878.08,0.481,231.6
TX09528,ACC_N1481,13617.89,0.501,513.6
TX05696,ACC_N1382,3482.76,0.218,315.1
TX07351,ACC_N2994,16591.69,0.535,269.0
TX08773,ACC_N0330,14451.41,0.471,150.4
TX07464,ACC_N2780,12226.99,0.207,604.7
TX03665,ACC_N1269,6438.2,0.184,1359.0
TX00167,ACC_A0338,52411.72,0.345,1089.8
TX09561,ACC_N2122,5865.89,0.216,851.1
TX08517,ACC_N1411,16918.46,0.206,1345.6
TX01367,ACC_N2217,13770.88,0.596,628.5
TX00760,ACC_A0372,39470.05,0.604,2363.3
TX09264,ACC_N2178,19110.11,0.349,1275.2
TX03478,ACC_N1854,1093.93,0.386,589.8
TX05020,ACC_N1669,15589.11,0.232,1334.3
TX05595,ACC_N0508,9611.21,0.474,1421.6
TX06808,ACC_N0988,16555.28,0.228,404.9
TX00230,ACC_A0295,45950.31,0.392,2726.4
TX07176,ACC_N1925,17098.54,0.147,225.0
TX08648,ACC_N0072,15097.39,0.455,127.6
TX04475,ACC_N3166,4125.71,0.497,1077.8
TX05604,ACC_N1855,17798.58,0.144,131.9
TX09445,ACC_N0591,16011.37,0.578,438.9
TX06334,ACC_N3120,12496.95,0.273,1120.0
TX04630,ACC_N1856,13588.82,0.411,423.6
TX05201,ACC_N1130,5438.43,0.434,1355.8
TX03966,ACC_N0117,13396.33,0.347,735.1
TX04183,ACC_N1446,2472.69,0.228,1045.6
TX09045,ACC_N2280,-1131.32,0.572,965.3
TX03359,ACC_N3135,3239.89,0.456,290.2
TX03706,ACC_N1024,15402.91,0.133,743.8
TX03679,ACC_N2751,3043.8,0.564,1134.9
TX06716,ACC_N0009,13125.22,0.266,1367.1
TX06465,ACC_N2716,12504.43,0.318,384.3
TX04565,ACC_N0288,6439.22,0.51,345.6
TX05805,ACC_N3411,7369.9,0.162,1156.4
TX04104,ACC_N2666,14856.95,0.361,422.7
TX02554,ACC_N1196,18964.16,0.296,1098.8
TX07358,ACC_N2062,9675.49,0.113,1313.4
TX04597,ACC_N1169,10782.73,0.462,829.5
TX07668,ACC_N1154,5641.67,0.528,1356.1
TX03969,ACC_N3129,-13955.5,0.3,1133.3
TX04250,ACC_N0616,16584.32,0.156,909.2
TX00779,ACC_A0048,51897.61,0.531,818.8
TX09271,ACC_N3232,17831.34,0.436,562.0
TX08138,ACC_N2483,7105.45,0.532,470.9
TX00151,ACC_A0093,41331.73,0.691,413.9
TX09757,ACC_N0704,3667.97,0.558,1355.0
TX04067,ACC_N0142,19965.56,0.17,1088.6
TX06460,ACC_N0849,11651.04,0.16,410.4
TX06764,ACC_N1676,3148.73,0.508,361.8
TX09906,ACC_N3368,14255.94,0.157,172.5
TX09713,ACC_N2326,6770.97,0.373,1070.4
TX05615,ACC_N2999,13197.95,0.51,1177.8
TX01465,ACC_N3430,1688.11,0.433,1266.8
TX02899,ACC_N3090,4803.63,0.167,907.9
TX06981,ACC_N1025,8628.27,0.388,1226.7
TX09943,ACC_N0642,1522.98,0.23,1355.5
TX07820,ACC_N1763,6098.63,0.296,1189.4
TX00725,ACC_A0139,37103.39,0.659,2870.4
TX09766,ACC_N1105,8898.75,0.338,1150.6
TX02736,ACC_N0192,3669.94,0.394,722.2
TX08822,ACC_N2271,11504.61,0.583,295.6
TX02043,ACC_N0903,9422.72,0.131,1350.1
TX00567,ACC_A0031,26282.88,0.394,1457.9
TX03321,ACC_N2203,9226.25,0.408,509.8
TX02700,ACC_N2840,4756.91,0.54,551.6
TX02154,ACC_N2414,8858.56,0.108,264.5
TX04532,ACC_N0666,16728.66,0.578,370.0
TX08415,ACC_N0409,16614.08,0.112,1035.1
TX09663,ACC_N0568,8108.33,0.354,687.0
TX01378,ACC_N3007,1580.61,0.192,370.9
TX09236,ACC_N1908,3768.63,0.499,1155.3
TX02164,ACC_N0896,5224.01,0.436,841.9
TX01748,ACC_N2071,1697.79,0.568,1063.6
TX02544,ACC_N0221,15159.99,0.192,927.4
TX09680,ACC_N1919,18361.03,0.189,626.7
TX07587,ACC_N0053,2640.77,0.286,1143.0
TX00545,ACC_A0240,46448.06,0.504,868.9
TX00624,ACC_A0242,43675.42,0.638,1920.2
TX09343,ACC_N1770,14018.85,0.183,981.3
TX01579,ACC_N0616,16341.62,0.261,941.5
